employeeId,role,hour,failedLogins,downloads,country,device,vpn,usbInserted,adminAction
EMP05318,MANAGER,11,1,20,China,Mac,0,0,0
EMP05319,EMPLOYEE,10,2,11,UK,Linux,0,0,0
EMP05320,EMPLOYEE,8,0,22,China,Windows,1,0,0
EMP05321,EMPLOYEE,14,0,29,USA,Linux,0,0,0
EMP05322,ADMIN,15,0,8,China,Linux,0,0,0
EMP05323,EMPLOYEE,13,2,28,China,Linux,0,0,0
EMP05324,EMPLOYEE,8,2,22,UK,Windows,0,0,0
EMP05325,EMPLOYEE,14,7,21,Russia,Linux,0,0,0
EMP05326,MANAGER,9,0,7,China,Mac,0,0,0
EMP05327,EMPLOYEE,17,1,26,UK,Linux,0,0,0
EMP05328,EMPLOYEE,10,2,25,Russia,Windows,0,1,0
EMP05329,EMPLOYEE,17,5,30,China,Windows,0,0,0
EMP05330,EMPLOYEE,11,1,223,China,Linux,1,0,0
EMP05331,EMPLOYEE,15,1,21,Russia,Windows,0,0,0
EMP05332,EMPLOYEE,10,1,23,Russia,Linux,0,0,0
EMP05333,EMPLOYEE,18,1,6,China,Windows,0,0,0
EMP05334,EMPLOYEE,18,9,6,USA,Mac,0,0,0
EMP05335,EMPLOYEE,10,1,15,Russia,Mac,0,0,0
EMP05336,EMPLOYEE,16,0,8,India,Windows,0,0,0
EMP05337,MANAGER,16,6,4,USA,Windows,0,0,0
EMP05338,EMPLOYEE,10,1,30,UK,Windows,0,0,0
EMP05339,EMPLOYEE,10,10,26,UK,Mac,0,0,0
EMP05340,EMPLOYEE,3,0,21,Russia,Linux,0,0,0
EMP05341,EMPLOYEE,9,2,18,UK,Windows,0,0,0
EMP05342,EMPLOYEE,12,2,20,UK,Windows,0,0,0
EMP05343,EMPLOYEE,16,0,30,Russia,Mac,0,0,0
EMP05344,MANAGER,1,0,10,China,Mac,0,0,0
EMP05345,EMPLOYEE,9,0,27,Russia,Windows,0,0,0
EMP05346,EMPLOYEE,10,2,3,USA,Windows,0,0,0
EMP05347,EMPLOYEE,8,0,12,USA,Mac,0,0,0
EMP05348,EMPLOYEE,13,0,29,USA,Linux,0,0,0
EMP05349,MANAGER,14,1,14,China,Mac,0,0,0
EMP05350,EMPLOYEE,2,2,30,India,Windows,0,0,0
EMP05351,MANAGER,13,0,25,China,Windows,0,0,0
EMP05352,EMPLOYEE,9,2,6,Russia,Linux,0,0,0
EMP05353,EMPLOYEE,9,7,1,USA,Mac,0,0,0
EMP05354,EMPLOYEE,12,0,6,Russia,Windows,0,0,0
EMP05355,EMPLOYEE,14,1,28,India,Mac,0,0,0
EMP05356,EMPLOYEE,15,2,29,UK,Linux,0,0,0
EMP05357,EMPLOYEE,15,1,14,UK,Linux,0,0,0
EMP05358,EMPLOYEE,17,2,4,UK,Windows,1,0,0
EMP05359,MANAGER,17,2,11,USA,Mac,0,0,0
EMP05360,EMPLOYEE,18,0,29,UK,Mac,0,0,0
EMP05361,EMPLOYEE,11,1,4,China,Mac,0,0,0
EMP05362,EMPLOYEE,11,2,1,UK,Linux,0,0,0
EMP05363,EMPLOYEE,15,2,19,China,Windows,0,0,0
EMP05364,EMPLOYEE,14,2,0,USA,Mac,1,0,0
EMP05365,EMPLOYEE,10,1,9,China,Mac,0,0,0
EMP05366,EMPLOYEE,18,1,16,UK,Linux,0,0,0
EMP05367,EMPLOYEE,11,0,30,USA,Windows,0,0,0
EMP05368,EMPLOYEE,14,2,17,USA,Linux,0,0,0
EMP05369,EMPLOYEE,14,1,18,Russia,Linux,0,0,0
EMP05370,EMPLOYEE,13,0,11,Russia,Windows,0,0,0
EMP05371,EMPLOYEE,12,10,2,Russia,Windows,1,0,0
EMP05372,EMPLOYEE,14,1,8,Russia,Linux,0,0,0
EMP05373,EMPLOYEE,11,1,9,USA,Mac,0,0,0
EMP05374,EMPLOYEE,9,0,17,China,Linux,0,0,0
EMP05375,EMPLOYEE,9,1,1,China,Mac,0,0,0
EMP05376,EMPLOYEE,10,0,4,UK,Mac,0,1,0
EMP05377,EMPLOYEE,14,1,10,India,Mac,0,0,0
EMP05378,MANAGER,12,1,21,Russia,Mac,0,0,0
EMP05379,EMPLOYEE,13,2,18,USA,Linux,0,0,0
EMP05380,MANAGER,11,0,2,USA,Linux,0,0,0
EMP05381,EMPLOYEE,15,2,27,UK,Mac,0,0,0
EMP05382,MANAGER,8,1,24,USA,Windows,0,0,0
EMP05383,EMPLOYEE,10,2,12,Russia,Linux,1,0,0
EMP05384,EMPLOYEE,14,2,26,USA,Mac,0,0,0
EMP05385,EMPLOYEE,5,1,21,Russia,Mac,0,0,0
EMP05386,EMPLOYEE,18,2,5,USA,Windows,0,1,0
EMP05387,EMPLOYEE,9,2,26,USA,Windows,0,0,0
EMP05388,EMPLOYEE,17,2,13,USA,Mac,0,0,0
EMP05389,EMPLOYEE,9,0,16,UK,Windows,0,0,0
EMP05390,EMPLOYEE,8,2,28,UK,Linux,0,0,0
EMP05391,MANAGER,10,2,1,India,Windows,0,1,0
EMP05392,EMPLOYEE,12,1,10,India,Windows,0,0,0
EMP05393,MANAGER,18,12,27,UK,Mac,0,0,0
EMP05394,EMPLOYEE,12,1,23,India,Windows,0,0,0
EMP05395,EMPLOYEE,17,0,27,India,Windows,0,0,0
EMP05396,EMPLOYEE,16,0,188,India,Windows,0,0,0
EMP05397,EMPLOYEE,13,0,11,USA,Mac,0,0,0
EMP05398,EMPLOYEE,18,0,28,UK,Linux,0,0,0
EMP05399,ADMIN,17,1,4,Russia,Mac,1,0,0
EMP05400,EMPLOYEE,10,0,21,Russia,Mac,0,0,0
EMP05401,EMPLOYEE,17,1,30,UK,Windows,0,0,0
EMP05402,EMPLOYEE,10,1,27,UK,Mac,0,0,0
EMP05403,EMPLOYEE,15,1,22,Russia,Windows,0,0,0
EMP05404,EMPLOYEE,16,1,6,India,Windows,0,0,0
EMP05405,EMPLOYEE,13,0,23,UK,Mac,1,0,0
EMP05406,EMPLOYEE,18,1,1,Russia,Windows,0,0,0
EMP05407,EMPLOYEE,15,2,22,Russia,Mac,0,0,0
EMP05408,EMPLOYEE,11,0,25,China,Linux,0,1,0
EMP05409,MANAGER,11,0,27,UK,Linux,0,0,0
EMP05410,EMPLOYEE,15,2,8,Russia,Linux,0,1,0
EMP05411,EMPLOYEE,16,1,27,Russia,Linux,0,0,0
EMP05412,EMPLOYEE,13,0,24,India,Mac,1,0,0
EMP05413,EMPLOYEE,8,1,23,Russia,Mac,1,0,0
EMP05414,MANAGER,12,0,30,UK,Windows,0,0,0
EMP05415,EMPLOYEE,0,2,126,China,Windows,0,0,0
EMP05416,EMPLOYEE,14,2,30,India,Windows,0,1,0
EMP05417,EMPLOYEE,15,1,14,China,Windows,0,0,0
EMP05418,EMPLOYEE,11,1,12,USA,Mac,0,0,0
EMP05419,EMPLOYEE,12,0,30,India,Windows,0,0,0
EMP05420,EMPLOYEE,16,2,14,China,Windows,0,0,0
EMP05421,EMPLOYEE,12,1,3,India,Mac,0,0,0
EMP05422,EMPLOYEE,11,0,18,Russia,Mac,0,0,0
EMP05423,EMPLOYEE,17,2,6,China,Windows,0,0,0
EMP05424,EMPLOYEE,15,0,29,UK,Mac,0,1,0
EMP05425,EMPLOYEE,10,2,26,USA,Windows,1,0,0
EMP05426,EMPLOYEE,16,0,19,UK,Linux,0,0,0
EMP05427,EMPLOYEE,8,1,29,India,Windows,0,0,0
EMP05428,EMPLOYEE,9,1,10,USA,Mac,0,0,0
EMP05429,EMPLOYEE,9,1,7,China,Linux,0,0,0
EMP05430,EMPLOYEE,9,0,10,Russia,Mac,0,0,0
EMP05431,EMPLOYEE,1,2,18,USA,Mac,0,0,0
EMP05432,EMPLOYEE,13,0,11,India,Mac,0,0,0
EMP05433,MANAGER,11,0,22,USA,Mac,0,0,0
EMP05434,EMPLOYEE,10,2,2,UK,Linux,0,0,0
EMP05435,EMPLOYEE,9,1,21,China,Linux,0,0,0
EMP05436,EMPLOYEE,13,0,11,USA,Mac,0,0,0
EMP05437,EMPLOYEE,11,1,23,Russia,Mac,0,0,0
EMP05438,EMPLOYEE,15,0,14,UK,Linux,0,0,0
EMP05439,EMPLOYEE,14,2,29,India,Windows,0,0,0
EMP05440,EMPLOYEE,8,1,9,India,Mac,0,0,0
EMP05441,EMPLOYEE,15,2,207,Russia,Windows,0,0,0
EMP05442,EMPLOYEE,14,2,13,India,Windows,1,1,0
EMP05443,EMPLOYEE,10,0,3,Russia,Linux,0,0,0
EMP05444,MANAGER,11,1,20,Russia,Linux,0,0,0
EMP05445,EMPLOYEE,18,2,17,China,Windows,0,0,0
EMP05446,EMPLOYEE,12,1,17,China,Linux,0,0,0
EMP05447,EMPLOYEE,17,0,7,China,Linux,0,0,0
EMP05448,EMPLOYEE,11,1,11,UK,Windows,0,0,0
EMP05449,MANAGER,15,1,3,UK,Windows,0,0,0
EMP05450,EMPLOYEE,17,0,25,UK,Mac,0,0,0
EMP05451,EMPLOYEE,15,0,19,China,Windows,0,0,0
EMP05452,MANAGER,15,0,11,Russia,Windows,1,0,0
EMP05453,EMPLOYEE,13,2,2,India,Windows,0,0,0
EMP05454,EMPLOYEE,13,0,6,China,Linux,0,0,0
EMP05455,EMPLOYEE,18,1,4,India,Linux,0,0,0
EMP05456,EMPLOYEE,15,1,18,India,Linux,0,0,0
EMP05457,EMPLOYEE,18,2,21,USA,Linux,0,0,0
EMP05458,EMPLOYEE,17,1,10,USA,Linux,0,0,0
EMP05459,EMPLOYEE,17,1,12,USA,Windows,0,0,0
EMP05460,EMPLOYEE,5,0,6,China,Linux,0,0,0
EMP05461,EMPLOYEE,16,10,10,Russia,Mac,0,0,0
EMP05462,EMPLOYEE,15,2,6,UK,Linux,0,0,0
EMP05463,EMPLOYEE,9,0,0,UK,Linux,0,0,0
EMP05464,EMPLOYEE,10,7,24,USA,Linux,0,0,0
EMP05465,EMPLOYEE,16,0,9,India,Windows,1,0,0
EMP05466,MANAGER,15,1,6,USA,Linux,0,0,0
EMP05467,EMPLOYEE,9,1,19,Russia,Windows,0,0,0
EMP05468,EMPLOYEE,9,2,25,UK,Mac,0,1,0
EMP05469,MANAGER,17,2,17,UK,Mac,0,0,0
EMP05470,EMPLOYEE,8,1,8,USA,Mac,0,0,0
EMP05471,EMPLOYEE,8,0,16,Russia,Windows,0,0,0
EMP05472,EMPLOYEE,13,2,30,India,Windows,0,0,0
EMP05473,EMPLOYEE,18,0,2,China,Mac,0,1,0
EMP05474,EMPLOYEE,14,1,14,UK,Linux,1,0,0
EMP05475,EMPLOYEE,14,2,18,USA,Windows,0,0,0
EMP05476,EMPLOYEE,8,2,17,India,Windows,0,0,0
EMP05477,EMPLOYEE,14,1,1,UK,Windows,0,0,0
EMP05478,MANAGER,13,5,18,China,Mac,1,0,0
EMP05479,EMPLOYEE,8,1,10,India,Windows,0,0,0
EMP05480,EMPLOYEE,10,1,5,UK,Mac,0,0,0
EMP05481,EMPLOYEE,13,1,186,China,Mac,0,0,0
EMP05482,EMPLOYEE,8,0,3,India,Mac,0,0,0
EMP05483,MANAGER,11,2,169,China,Windows,0,0,0
EMP05484,EMPLOYEE,2,2,18,Russia,Linux,0,0,0
EMP05485,EMPLOYEE,14,1,8,China,Linux,0,0,0
EMP05486,EMPLOYEE,9,2,16,China,Linux,0,0,0
EMP05487,MANAGER,16,1,29,UK,Mac,0,0,0
EMP05488,EMPLOYEE,15,0,12,India,Linux,0,0,0
EMP05489,EMPLOYEE,18,1,19,Russia,Linux,0,0,0
EMP05490,EMPLOYEE,8,0,29,China,Linux,0,0,0
EMP05491,EMPLOYEE,15,0,27,Russia,Windows,0,0,0
EMP05492,EMPLOYEE,14,1,22,Russia,Windows,0,0,0
EMP05493,EMPLOYEE,2,0,16,USA,Linux,0,0,0
EMP05494,EMPLOYEE,13,0,27,China,Linux,0,0,0
EMP05495,EMPLOYEE,0,2,0,UK,Windows,1,0,0
EMP05496,EMPLOYEE,11,2,19,UK,Windows,0,0,0
EMP05497,EMPLOYEE,15,2,0,China,Windows,0,0,0
EMP05498,EMPLOYEE,8,1,26,Russia,Mac,0,0,0
EMP05499,EMPLOYEE,10,2,24,China,Windows,1,0,0
EMP05500,MANAGER,16,1,0,China,Windows,0,0,0
EMP05501,MANAGER,12,1,7,China,Linux,0,0,0
EMP05502,ADMIN,13,0,17,UK,Linux,0,0,0
EMP05503,EMPLOYEE,18,0,15,China,Linux,0,0,0
EMP05504,ADMIN,14,0,6,UK,Linux,0,0,0
EMP05505,EMPLOYEE,16,1,3,India,Windows,0,0,0
EMP05506,ADMIN,11,2,25,Russia,Windows,1,0,1
EMP05507,ADMIN,18,2,0,China,Linux,0,0,0
EMP05508,EMPLOYEE,15,0,2,USA,Linux,0,0,0
EMP05509,EMPLOYEE,14,0,25,Russia,Windows,0,1,0
EMP05510,MANAGER,16,0,0,USA,Linux,0,0,0
EMP05511,EMPLOYEE,16,0,26,UK,Linux,0,0,0
EMP05512,ADMIN,14,1,18,China,Mac,1,0,0
EMP05513,EMPLOYEE,8,1,23,Russia,Mac,0,0,0
EMP05514,EMPLOYEE,9,1,27,India,Mac,1,1,0
EMP05515,EMPLOYEE,9,0,14,USA,Windows,0,0,0
EMP05516,EMPLOYEE,18,1,27,India,Linux,0,0,0
EMP05517,EMPLOYEE,9,2,12,USA,Linux,0,0,0
EMP05518,EMPLOYEE,16,0,7,China,Linux,0,0,0
EMP05519,EMPLOYEE,13,1,15,India,Windows,0,1,0
EMP05520,MANAGER,5,2,7,India,Mac,0,0,0
EMP05521,EMPLOYEE,10,1,2,India,Mac,0,0,0
EMP05522,EMPLOYEE,16,2,10,China,Windows,0,0,0
EMP05523,EMPLOYEE,8,2,30,UK,Linux,0,0,0
EMP05524,EMPLOYEE,13,1,23,China,Mac,0,0,0
EMP05525,EMPLOYEE,13,2,21,Russia,Mac,0,0,0
EMP05526,EMPLOYEE,13,1,23,Russia,Mac,0,0,0
EMP05527,EMPLOYEE,9,2,26,China,Mac,0,0,0
EMP05528,MANAGER,10,2,29,China,Windows,0,0,0
EMP05529,MANAGER,11,2,19,China,Mac,0,0,0
EMP05530,MANAGER,9,2,13,USA,Linux,0,0,0
EMP05531,EMPLOYEE,11,2,5,USA,Linux,0,0,0
EMP05532,EMPLOYEE,11,2,6,India,Linux,0,0,0
EMP05533,EMPLOYEE,14,1,12,UK,Mac,0,0,0
EMP05534,MANAGER,9,2,3,UK,Mac,0,0,0
EMP05535,MANAGER,15,0,1,UK,Linux,0,0,0
EMP05536,ADMIN,13,0,20,UK,Windows,0,0,0
EMP05537,EMPLOYEE,9,0,23,Russia,Mac,0,0,0
EMP05538,EMPLOYEE,16,0,29,Russia,Windows,0,0,0
EMP05539,EMPLOYEE,15,2,15,China,Linux,0,0,0
EMP05540,EMPLOYEE,12,2,2,USA,Linux,0,0,0
EMP05541,EMPLOYEE,12,0,27,China,Windows,0,0,0
EMP05542,EMPLOYEE,5,0,16,UK,Windows,0,0,0
EMP05543,EMPLOYEE,8,0,24,China,Linux,0,0,0
EMP05544,ADMIN,12,0,10,China,Windows,0,0,1
EMP05545,EMPLOYEE,13,1,27,India,Mac,0,0,0
EMP05546,EMPLOYEE,0,1,30,Russia,Mac,0,0,0
EMP05547,EMPLOYEE,13,1,7,India,Mac,0,0,0
EMP05548,EMPLOYEE,11,0,5,Russia,Windows,0,0,0
EMP05549,EMPLOYEE,9,2,13,UK,Linux,1,0,0
EMP05550,EMPLOYEE,16,0,19,USA,Linux,0,0,0
EMP05551,EMPLOYEE,10,2,3,China,Linux,0,0,0
EMP05552,EMPLOYEE,17,1,8,Russia,Windows,0,0,0
EMP05553,EMPLOYEE,8,1,11,USA,Mac,1,0,0
EMP05554,EMPLOYEE,8,2,13,China,Windows,0,0,0
EMP05555,EMPLOYEE,17,1,6,USA,Linux,0,0,0
EMP05556,EMPLOYEE,2,2,8,China,Windows,0,0,0
EMP05557,EMPLOYEE,18,1,3,UK,Linux,0,0,0
EMP05558,EMPLOYEE,16,1,20,India,Linux,0,0,0
EMP05559,EMPLOYEE,14,0,19,China,Mac,1,0,0
EMP05560,EMPLOYEE,14,2,8,UK,Linux,0,0,0
EMP05561,EMPLOYEE,8,1,19,India,Linux,0,0,0
EMP05562,EMPLOYEE,18,0,26,Russia,Mac,0,0,0
EMP05563,EMPLOYEE,13,0,13,UK,Mac,1,0,0
EMP05564,MANAGER,17,2,23,UK,Windows,0,1,0
EMP05565,EMPLOYEE,12,0,21,USA,Windows,0,0,0
EMP05566,MANAGER,4,1,14,China,Windows,0,1,0
EMP05567,EMPLOYEE,4,0,150,Russia,Windows,0,0,0
EMP05568,EMPLOYEE,18,2,24,Russia,Mac,0,0,0
EMP05569,EMPLOYEE,13,0,21,India,Linux,0,0,0
EMP05570,EMPLOYEE,8,1,17,USA,Mac,0,0,0
EMP05571,EMPLOYEE,5,0,24,Russia,Windows,0,0,0
EMP05572,MANAGER,14,1,0,UK,Windows,0,0,0
EMP05573,MANAGER,17,1,190,India,Mac,0,0,0
EMP05574,ADMIN,13,2,17,Russia,Windows,0,0,0
EMP05575,EMPLOYEE,16,1,0,China,Mac,0,0,0
EMP05576,EMPLOYEE,11,0,20,India,Linux,1,0,0
EMP05577,MANAGER,15,0,26,China,Windows,1,0,0
EMP05578,EMPLOYEE,14,1,8,USA,Linux,0,0,0
EMP05579,EMPLOYEE,15,0,23,India,Mac,0,0,0
EMP05580,EMPLOYEE,10,2,19,UK,Linux,0,0,0
EMP05581,ADMIN,16,0,29,India,Windows,0,0,0
EMP05582,EMPLOYEE,17,0,26,USA,Linux,0,0,0
EMP05583,EMPLOYEE,17,2,9,USA,Windows,0,0,0
EMP05584,ADMIN,10,1,12,India,Linux,0,0,0
EMP05585,MANAGER,13,2,18,China,Mac,0,0,0
EMP05586,EMPLOYEE,13,2,8,China,Linux,0,0,0
EMP05587,EMPLOYEE,17,12,11,USA,Linux,0,0,0
EMP05588,MANAGER,9,2,13,India,Mac,0,0,0
EMP05589,EMPLOYEE,11,0,9,USA,Windows,0,0,0
EMP05590,MANAGER,18,2,2,China,Windows,0,0,0
EMP05591,EMPLOYEE,15,0,14,USA,Linux,0,0,0
EMP05592,EMPLOYEE,16,0,9,India,Linux,0,0,0
EMP05593,EMPLOYEE,10,0,24,India,Windows,0,0,0
EMP05594,EMPLOYEE,18,1,7,China,Windows,0,0,0
EMP05595,EMPLOYEE,15,8,11,Russia,Windows,1,0,0
EMP05596,EMPLOYEE,8,2,24,Russia,Windows,0,0,0
EMP05597,EMPLOYEE,14,0,27,India,Linux,0,0,0
EMP05598,MANAGER,10,1,13,UK,Mac,0,1,0
EMP05599,EMPLOYEE,11,2,18,India,Mac,0,0,0
EMP05600,EMPLOYEE,18,1,16,USA,Windows,0,0,0
EMP05601,EMPLOYEE,11,2,21,Russia,Linux,0,0,0
EMP05602,ADMIN,14,10,8,India,Windows,1,0,0
EMP05603,EMPLOYEE,8,1,22,UK,Windows,0,0,0
EMP05604,EMPLOYEE,13,0,23,China,Mac,0,0,0
EMP05605,MANAGER,14,2,20,USA,Mac,0,0,0
EMP05606,ADMIN,8,2,1,UK,Linux,0,0,0
EMP05607,EMPLOYEE,9,1,19,India,Mac,0,0,0
EMP05608,MANAGER,10,2,23,China,Linux,0,0,0
EMP05609,ADMIN,12,0,15,China,Windows,0,1,1
EMP05610,EMPLOYEE,8,2,0,China,Windows,0,0,0
EMP05611,EMPLOYEE,10,2,2,Russia,Mac,0,0,0
EMP05612,EMPLOYEE,15,1,15,USA,Windows,0,0,0
EMP05613,EMPLOYEE,12,5,16,UK,Windows,0,0,0
EMP05614,EMPLOYEE,18,1,6,China,Linux,0,0,0
EMP05615,EMPLOYEE,9,1,18,China,Mac,0,0,0
EMP05616,EMPLOYEE,10,2,28,India,Linux,0,0,0
EMP05617,EMPLOYEE,18,2,18,China,Windows,0,0,0
EMP05618,EMPLOYEE,12,0,6,Russia,Mac,0,0,0
EMP05619,EMPLOYEE,11,0,22,China,Mac,0,0,0
EMP05620,EMPLOYEE,18,2,14,China,Mac,0,0,0
EMP05621,EMPLOYEE,17,0,3,India,Linux,0,0,0
EMP05622,EMPLOYEE,13,2,23,UK,Windows,1,0,0
EMP05623,ADMIN,8,2,16,USA,Linux,0,0,0
EMP05624,EMPLOYEE,15,1,28,USA,Linux,1,0,0
EMP05625,MANAGER,15,1,21,USA,Mac,0,0,0
EMP05626,EMPLOYEE,8,2,23,USA,Windows,0,0,0
EMP05627,EMPLOYEE,10,1,21,Russia,Windows,0,0,0
EMP05628,EMPLOYEE,8,1,7,India,Mac,0,0,0
EMP05629,EMPLOYEE,17,0,0,USA,Mac,0,0,0
EMP05630,EMPLOYEE,8,0,0,India,Linux,0,0,0
EMP05631,EMPLOYEE,9,2,6,Russia,Mac,1,0,0
EMP05632,EMPLOYEE,9,0,7,China,Windows,0,0,0
EMP05633,EMPLOYEE,18,1,18,Russia,Mac,0,0,0
EMP05634,EMPLOYEE,15,0,4,USA,Mac,0,0,0
EMP05635,EMPLOYEE,17,0,3,UK,Linux,0,0,0
EMP05636,EMPLOYEE,15,0,6,India,Mac,0,0,0
EMP05637,EMPLOYEE,12,0,11,India,Windows,0,0,0
EMP05638,MANAGER,13,2,0,China,Linux,0,0,0
EMP05639,EMPLOYEE,16,1,22,USA,Mac,0,0,0
EMP05640,EMPLOYEE,18,0,23,Russia,Linux,0,1,0
EMP05641,ADMIN,15,0,27,China,Mac,0,0,1
EMP05642,EMPLOYEE,16,0,3,India,Mac,0,0,0
EMP05643,EMPLOYEE,13,1,7,Russia,Mac,0,0,0
EMP05644,EMPLOYEE,13,1,22,China,Mac,0,0,0
EMP05645,EMPLOYEE,12,0,14,Russia,Mac,0,0,0
EMP05646,MANAGER,17,2,5,Russia,Mac,0,0,0
EMP05647,EMPLOYEE,16,2,28,USA,Linux,0,0,0
EMP05648,ADMIN,18,1,24,China,Linux,0,0,1
EMP05649,EMPLOYEE,11,2,3,USA,Mac,0,0,0
EMP05650,EMPLOYEE,17,0,16,Russia,Mac,0,0,0
EMP05651,EMPLOYEE,12,0,25,India,Mac,0,0,0
EMP05652,EMPLOYEE,11,1,30,Russia,Linux,0,0,0
EMP05653,EMPLOYEE,11,2,28,UK,Linux,0,0,0
EMP05654,MANAGER,18,2,14,USA,Mac,0,0,0
EMP05655,EMPLOYEE,17,1,15,USA,Windows,0,0,0
EMP05656,MANAGER,16,1,13,India,Linux,0,0,0
EMP05657,EMPLOYEE,18,2,20,Russia,Linux,0,0,0
EMP05658,MANAGER,3,1,16,China,Windows,0,0,0
EMP05659,MANAGER,14,2,26,India,Mac,1,0,0
EMP05660,EMPLOYEE,16,11,20,USA,Mac,0,0,0
EMP05661,EMPLOYEE,9,2,16,USA,Windows,0,0,0
EMP05662,EMPLOYEE,13,0,20,UK,Linux,1,0,0
EMP05663,EMPLOYEE,12,0,3,UK,Linux,0,0,0
EMP05664,EMPLOYEE,14,0,8,USA,Linux,0,0,0
EMP05665,EMPLOYEE,15,8,6,India,Mac,0,0,0
EMP05666,EMPLOYEE,9,0,15,China,Mac,0,0,0
EMP05667,EMPLOYEE,17,2,2,China,Linux,0,0,0
EMP05668,EMPLOYEE,11,1,16,UK,Linux,0,0,0
EMP05669,MANAGER,12,1,5,Russia,Windows,0,0,0
EMP05670,MANAGER,16,2,28,USA,Windows,0,0,0
EMP05671,EMPLOYEE,12,0,3,Russia,Windows,0,0,0
EMP05672,EMPLOYEE,11,1,4,India,Windows,1,0,0
EMP05673,MANAGER,15,0,26,Russia,Linux,0,0,0
EMP05674,EMPLOYEE,16,1,17,UK,Linux,0,0,0
EMP05675,EMPLOYEE,8,1,18,Russia,Mac,0,0,0
EMP05676,EMPLOYEE,10,1,19,USA,Linux,0,0,0
EMP05677,EMPLOYEE,14,1,5,USA,Mac,0,1,0
EMP05678,EMPLOYEE,12,2,13,India,Windows,0,0,0
EMP05679,EMPLOYEE,16,1,2,China,Linux,0,0,0
EMP05680,MANAGER,11,2,7,Russia,Windows,0,0,0
EMP05681,EMPLOYEE,10,0,13,USA,Windows,0,0,0
EMP05682,EMPLOYEE,18,2,22,USA,Mac,0,0,0
EMP05683,EMPLOYEE,0,0,12,India,Windows,1,0,0
EMP05684,EMPLOYEE,16,0,26,Russia,Mac,0,0,0
EMP05685,EMPLOYEE,12,0,29,USA,Linux,0,0,0
EMP05686,EMPLOYEE,17,1,10,Russia,Windows,0,0,0
EMP05687,EMPLOYEE,10,1,2,Russia,Linux,0,0,0
EMP05688,MANAGER,11,2,30,Russia,Linux,0,0,0
EMP05689,EMPLOYEE,2,2,23,UK,Windows,0,1,0
EMP05690,EMPLOYEE,16,1,7,UK,Linux,0,0,0
EMP05691,EMPLOYEE,14,2,16,Russia,Mac,0,0,0
EMP05692,EMPLOYEE,17,2,10,USA,Windows,0,0,0
EMP05693,EMPLOYEE,9,2,26,USA,Linux,1,0,0
EMP05694,EMPLOYEE,18,0,15,UK,Mac,0,0,0
EMP05695,EMPLOYEE,11,0,16,Russia,Linux,0,0,0
EMP05696,MANAGER,18,0,3,Russia,Mac,0,0,0
EMP05697,EMPLOYEE,8,2,18,India,Mac,0,0,0
EMP05698,EMPLOYEE,15,2,10,USA,Windows,0,0,0
EMP05699,EMPLOYEE,13,0,5,UK,Mac,0,1,0
EMP05700,EMPLOYEE,16,0,30,USA,Mac,0,0,0
EMP05701,EMPLOYEE,10,0,14,India,Linux,0,0,0
EMP05702,EMPLOYEE,1,0,2,UK,Mac,0,0,0
EMP05703,EMPLOYEE,12,2,22,Russia,Linux,0,0,0
EMP05704,EMPLOYEE,18,1,11,Russia,Linux,0,0,0
EMP05705,MANAGER,17,2,23,Russia,Windows,1,0,0
EMP05706,EMPLOYEE,14,0,18,USA,Windows,0,0,0
EMP05707,MANAGER,15,0,5,China,Linux,0,0,0
EMP05708,EMPLOYEE,9,9,6,India,Windows,0,0,0
EMP05709,MANAGER,14,2,11,China,Linux,0,1,0
EMP05710,EMPLOYEE,16,0,15,UK,Linux,1,0,0
EMP05711,EMPLOYEE,14,2,28,UK,Linux,0,1,0
EMP05712,EMPLOYEE,18,1,30,Russia,Windows,0,0,0
EMP05713,EMPLOYEE,15,1,25,Russia,Windows,0,0,0
EMP05714,EMPLOYEE,18,0,26,USA,Windows,0,0,0
EMP05715,EMPLOYEE,16,1,9,Russia,Linux,0,0,0
EMP05716,EMPLOYEE,16,0,6,UK,Mac,0,0,0
EMP05717,EMPLOYEE,13,1,1,India,Windows,0,0,0
EMP05718,EMPLOYEE,18,2,10,UK,Windows,0,0,0
EMP05719,EMPLOYEE,14,1,1,UK,Windows,0,0,0
EMP05720,EMPLOYEE,15,0,28,China,Windows,0,0,0
EMP05721,EMPLOYEE,11,0,6,Russia,Linux,0,0,0
EMP05722,EMPLOYEE,13,2,15,USA,Mac,0,0,0
EMP05723,EMPLOYEE,17,0,26,India,Windows,0,0,0
EMP05724,EMPLOYEE,8,0,25,Russia,Mac,0,0,0
EMP05725,MANAGER,9,1,8,India,Linux,0,0,0
EMP05726,EMPLOYEE,11,2,0,India,Mac,0,0,0
EMP05727,EMPLOYEE,15,2,11,India,Windows,0,0,0
EMP05728,MANAGER,9,2,285,UK,Mac,0,0,0
EMP05729,EMPLOYEE,17,2,22,China,Mac,0,0,0
EMP05730,EMPLOYEE,18,2,24,USA,Linux,1,0,0
EMP05731,EMPLOYEE,12,1,13,Russia,Windows,0,0,0
EMP05732,EMPLOYEE,15,2,28,Russia,Linux,0,0,0
EMP05733,EMPLOYEE,10,0,11,UK,Mac,0,0,0
EMP05734,ADMIN,17,0,12,India,Linux,0,0,1
EMP05735,EMPLOYEE,11,0,18,China,Linux,0,0,0
EMP05736,EMPLOYEE,10,0,12,China,Linux,0,0,0
